"llaveho","c_ingxtrab","ingxtrab","c_ingxrnta","ingxrnta","c_ingxinv","ingxinv","c_otrosing","otrosing","ing_total","tipo_ing","destiping"
"0001204011",1,140400,0,0,0,0,1,21600,162000,1,"Con Ingreso Positivo"
"0001204021",1,0,0,0,0,0,1,54300,54300,1,"Con Ingreso Positivo"
"0001204031",1,26000,0,0,0,0,1,24300,50300,1,"Con Ingreso Positivo"
"0001204041",1,78000,0,0,0,0,1,19000,97000,1,"Con Ingreso Positivo"
"0001204051",1,57200,0,0,0,0,1,28300,85500,1,"Con Ingreso Positivo"
"0001204061",1,31200,0,0,0,0,1,24000,55200,1,"Con Ingreso Positivo"
"0001204071",1,78000,0,0,0,0,1,54600,132600,1,"Con Ingreso Positivo"
"0001204081",1,93600,0,0,0,0,1,15300,108900,1,"Con Ingreso Positivo"
"0001204111",1,114400,0,0,0,0,1,12200,126600,1,"Con Ingreso Positivo"
"0001204121",1,31200,0,0,0,0,1,28800,60000,1,"Con Ingreso Positivo"
"0001204131",1,0,0,0,0,0,1,72000,72000,1,"Con Ingreso Positivo"
"0001204141",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0001204151",1,31200,0,0,0,0,1,43000,74200,1,"Con Ingreso Positivo"
"0001204161",1,26000,0,0,0,0,1,105300,131300,1,"Con Ingreso Positivo"
"0001204181",1,0,0,0,0,0,1,14800,14800,1,"Con Ingreso Positivo"
"0001204191",1,137800,0,0,0,0,1,32000,169800,1,"Con Ingreso Positivo"
"0001204201",1,72800,0,0,0,0,1,25000,97800,1,"Con Ingreso Positivo"
"0001205011",1,0,0,0,0,0,1,61200,61200,1,"Con Ingreso Positivo"
"0001205021",1,100800,0,0,0,0,0,0,100800,1,"Con Ingreso Positivo"
"0001205031",1,67200,0,0,0,0,0,0,67200,1,"Con Ingreso Positivo"
"0001205041",1,0,0,0,0,0,1,27000,27000,1,"Con Ingreso Positivo"
"0001205051",1,59800,0,0,0,0,1,48000,107800,1,"Con Ingreso Positivo"
"0001205061",1,78000,0,0,0,0,1,12000,90000,1,"Con Ingreso Positivo"
"0001205071",1,55200,0,0,0,0,0,0,55200,1,"Con Ingreso Positivo"
"0001205081",1,10400,0,0,0,0,1,36600,47000,1,"Con Ingreso Positivo"
"0001205101",1,3600,0,0,0,0,1,51000,54600,1,"Con Ingreso Positivo"
"0001205111",1,54600,0,0,0,0,0,0,54600,1,"Con Ingreso Positivo"
"0001205121",1,0,0,0,0,0,1,30000,30000,1,"Con Ingreso Positivo"
"0001205131",1,0,0,0,0,0,1,22800,22800,1,"Con Ingreso Positivo"
"0001205141",1,0,0,0,0,0,1,58200,58200,1,"Con Ingreso Positivo"
"0001205151",1,124800,0,0,0,0,1,67200,192000,1,"Con Ingreso Positivo"
"0001205161",1,54600,0,0,0,0,1,18000,72600,1,"Con Ingreso Positivo"
"0001205181",1,46800,0,0,0,0,1,51000,97800,1,"Con Ingreso Positivo"
"0001205191",1,0,0,0,0,0,1,30000,30000,1,"Con Ingreso Positivo"
"0001205201",1,0,0,0,0,0,1,4000,4000,1,"Con Ingreso Positivo"
"0001206011",1,192000,0,0,0,0,0,0,192000,1,"Con Ingreso Positivo"
"0001206021",1,360000,0,0,0,0,0,0,360000,1,"Con Ingreso Positivo"
"0001206031",1,0,1,14400,0,0,1,240000,254400,1,"Con Ingreso Positivo"
"0001206041",1,160800,0,0,0,0,0,0,160800,1,"Con Ingreso Positivo"
"0001206071",1,391200,0,0,0,0,0,0,391200,1,"Con Ingreso Positivo"
"0001206081",1,360000,0,0,0,0,0,0,360000,1,"Con Ingreso Positivo"
"0001207011",1,302400,1,12000,0,0,0,0,314400,1,"Con Ingreso Positivo"
"0001207041",1,468000,0,0,0,0,0,0,468000,1,"Con Ingreso Positivo"
"0001207061",1,55200,0,0,0,0,1,0,55200,1,"Con Ingreso Positivo"
"0001207071",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0001207081",1,228000,0,0,0,0,0,0,228000,1,"Con Ingreso Positivo"
"0001207091",1,204000,0,0,0,0,1,45300,249300,1,"Con Ingreso Positivo"
"0001208031",1,6000,0,0,0,0,0,0,6000,1,"Con Ingreso Positivo"
"0001208041",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001208051",1,2e+05,0,0,0,0,0,0,2e+05,1,"Con Ingreso Positivo"
"0001209011",1,96000,0,0,0,0,1,10000,106000,1,"Con Ingreso Positivo"
"0001209021",1,360000,1,76800,0,0,0,0,436800,1,"Con Ingreso Positivo"
"0001209031",1,0,0,0,0,0,1,19000,19000,1,"Con Ingreso Positivo"
"0001209051",1,0,0,0,0,0,1,115300,115300,1,"Con Ingreso Positivo"
"0001210021",1,0,1,39600,0,0,1,67000,106600,1,"Con Ingreso Positivo"
"0001210081",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0001210091",1,480000,1,120000,0,0,1,3e+05,9e+05,1,"Con Ingreso Positivo"
"0001210101",1,0,0,0,0,0,1,33600,33600,1,"Con Ingreso Positivo"
"0001211011",1,104000,0,0,0,0,1,2000,106000,1,"Con Ingreso Positivo"
"0001211021",1,109600,0,0,0,0,0,0,109600,1,"Con Ingreso Positivo"
"0001211031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001211051",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001212011",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001212031",1,104000,0,0,0,0,1,27600,131600,1,"Con Ingreso Positivo"
"0001212041",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001212051",1,88400,0,0,0,0,1,35400,123800,1,"Con Ingreso Positivo"
"0001213021",1,67600,0,0,0,0,1,15300,82900,1,"Con Ingreso Positivo"
"0001213031",1,31200,0,0,0,0,1,19000,50200,1,"Con Ingreso Positivo"
"0001213041",1,130000,0,0,0,0,1,102000,232000,1,"Con Ingreso Positivo"
"0001214021",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001214031",1,132000,0,0,0,0,0,0,132000,1,"Con Ingreso Positivo"
"0001214041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001215011",1,0,0,0,0,0,1,12000,12000,1,"Con Ingreso Positivo"
"0001215021",1,26000,0,0,0,0,1,37800,63800,1,"Con Ingreso Positivo"
"0001215031",1,140400,0,0,0,0,1,15000,155400,1,"Con Ingreso Positivo"
"0001215051",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001216011",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001216021",1,326000,0,0,0,0,0,0,326000,1,"Con Ingreso Positivo"
"0001216031",1,93600,0,0,0,0,1,9600,103200,1,"Con Ingreso Positivo"
"0001216041",1,67600,0,0,0,0,1,3000,70600,1,"Con Ingreso Positivo"
"0001217011",1,78000,0,0,0,0,1,0,78000,1,"Con Ingreso Positivo"
"0001217012",1,36000,0,0,0,0,0,0,36000,1,"Con Ingreso Positivo"
"0001217021",1,27300,0,0,0,0,1,24000,51300,1,"Con Ingreso Positivo"
"0001217031",1,319800,0,0,0,0,0,0,319800,1,"Con Ingreso Positivo"
"0001217051",1,130000,0,0,0,0,1,13200,143200,1,"Con Ingreso Positivo"
"0001218021",1,144000,0,0,0,0,1,216000,360000,1,"Con Ingreso Positivo"
"0001218031",1,53600,0,0,0,0,1,74400,128000,1,"Con Ingreso Positivo"
"0001218051",1,0,1,84000,0,0,1,0,84000,1,"Con Ingreso Positivo"
"0001218081",1,648000,0,0,0,0,1,150000,798000,1,"Con Ingreso Positivo"
"0001218101",1,0,0,0,0,0,1,0,0,2,"Con Ingreso cero"
"0001219011",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0001219021",1,211200,0,0,0,0,0,0,211200,1,"Con Ingreso Positivo"
"0001219031",1,252000,0,0,0,0,0,0,252000,1,"Con Ingreso Positivo"
"0001219041",1,141600,0,0,0,0,1,18000,159600,1,"Con Ingreso Positivo"
"0001219051",1,36400,0,0,0,0,0,0,36400,1,"Con Ingreso Positivo"
"0001220021",1,208000,0,0,0,0,0,0,208000,1,"Con Ingreso Positivo"
"0001220031",1,39000,0,0,0,0,1,19200,58200,1,"Con Ingreso Positivo"
"0001220041",1,203600,0,0,0,0,1,204000,407600,1,"Con Ingreso Positivo"
"0001220051",1,0,0,0,0,0,1,42600,42600,1,"Con Ingreso Positivo"
"0001221011",1,60000,0,0,0,0,0,0,60000,1,"Con Ingreso Positivo"
"0001221021",1,187200,0,0,0,0,0,0,187200,1,"Con Ingreso Positivo"
"0001221031",1,52000,0,0,0,0,1,43200,95200,1,"Con Ingreso Positivo"
"0001221041",1,55200,0,0,0,0,0,0,55200,1,"Con Ingreso Positivo"
"0001221051",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0001222011",1,0,0,0,0,0,1,90600,90600,1,"Con Ingreso Positivo"
"0001222031",1,0,0,0,0,0,1,43800,43800,1,"Con Ingreso Positivo"
"0001222041",1,240000,0,0,1,0,0,0,240000,1,"Con Ingreso Positivo"
"0001222051",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0001223011",1,288000,0,0,0,0,0,0,288000,1,"Con Ingreso Positivo"
"0001223031",1,46800,0,0,0,0,1,9600,56400,1,"Con Ingreso Positivo"
"0001224031",1,96000,0,0,0,0,1,13200,109200,1,"Con Ingreso Positivo"
"0001224051",1,163200,0,0,0,0,1,192000,355200,1,"Con Ingreso Positivo"
"0001224091",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001224101",1,336000,0,0,0,0,1,144000,480000,1,"Con Ingreso Positivo"
"0001225011",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0001225021",1,208000,0,0,0,0,0,0,208000,1,"Con Ingreso Positivo"
"0001225031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001225051",1,42000,0,0,0,0,0,0,42000,1,"Con Ingreso Positivo"
"0001226011",1,105240,0,0,0,0,1,113800,219040,1,"Con Ingreso Positivo"
"0001226021",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0001226031",1,564000,0,0,0,0,0,0,564000,1,"Con Ingreso Positivo"
"0001226051",1,48000,0,0,0,0,1,15000,63000,1,"Con Ingreso Positivo"
"0001227051",1,532000,0,0,0,0,0,0,532000,1,"Con Ingreso Positivo"
"0001227061",1,60000,0,0,0,0,0,0,60000,1,"Con Ingreso Positivo"
"0001227071",1,453200,0,0,0,0,1,331200,784400,1,"Con Ingreso Positivo"
"0001227091",1,144000,0,0,0,0,1,39600,183600,1,"Con Ingreso Positivo"
"0001227101",1,0,0,0,0,0,1,75000,75000,1,"Con Ingreso Positivo"
"0001228011",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001228021",1,141600,1,0,1,0,1,15300,156900,1,"Con Ingreso Positivo"
"0001228031",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001228041",1,274000,0,0,0,0,0,0,274000,1,"Con Ingreso Positivo"
"0001228051",1,247200,0,0,0,0,1,30000,277200,1,"Con Ingreso Positivo"
"0001229031",1,57200,0,0,0,0,1,102000,159200,1,"Con Ingreso Positivo"
"0001230011",1,120000,0,0,0,0,1,33600,153600,1,"Con Ingreso Positivo"
"0001230021",1,132000,0,0,0,0,0,0,132000,1,"Con Ingreso Positivo"
"0001230031",1,98400,1,24000,0,0,0,0,122400,1,"Con Ingreso Positivo"
"0001230032",1,228000,0,0,0,0,1,4000,232000,1,"Con Ingreso Positivo"
"0001230041",1,0,1,21600,0,0,0,0,21600,1,"Con Ingreso Positivo"
"0001230051",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0001231021",1,0,0,0,0,0,1,480000,480000,1,"Con Ingreso Positivo"
"0001231031",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0001232011",1,156000,0,0,0,0,1,76800,232800,1,"Con Ingreso Positivo"
"0001232021",1,0,0,0,0,0,1,21000,21000,1,"Con Ingreso Positivo"
"0001232031",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0001232041",1,78000,0,0,0,0,1,9600,87600,1,"Con Ingreso Positivo"
"0001232051",1,208000,0,0,0,0,1,9600,217600,1,"Con Ingreso Positivo"
"0001233031",1,52000,0,0,0,0,1,48600,100600,1,"Con Ingreso Positivo"
"0001234011",1,0,1,26400,0,0,1,135000,161400,1,"Con Ingreso Positivo"
"0001234031",1,0,0,0,0,0,1,168000,168000,1,"Con Ingreso Positivo"
"0001234041",1,0,0,0,0,0,1,444000,444000,1,"Con Ingreso Positivo"
"0001234051",1,0,0,0,0,0,1,45400,45400,1,"Con Ingreso Positivo"
"0001234061",1,147200,0,0,0,0,1,12000,159200,1,"Con Ingreso Positivo"
"0001234071",1,55200,0,0,0,0,0,0,55200,1,"Con Ingreso Positivo"
"0001234081",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0001234091",1,0,0,0,0,0,1,132000,132000,1,"Con Ingreso Positivo"
"0001235011",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001235021",1,84000,0,0,0,0,0,0,84000,1,"Con Ingreso Positivo"
"0001235041",1,23400,0,0,0,0,1,9600,33000,1,"Con Ingreso Positivo"
"0001236011",1,353600,0,0,0,0,1,12000,365600,1,"Con Ingreso Positivo"
"0001236021",1,0,0,0,0,0,1,30400,30400,1,"Con Ingreso Positivo"
"0001236031",1,260000,0,0,0,0,1,156000,416000,1,"Con Ingreso Positivo"
"0001236051",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001237011",1,20800,0,0,0,0,1,5100,25900,1,"Con Ingreso Positivo"
"0001237021",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001237031",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001237051",1,0,0,0,0,0,1,17400,17400,1,"Con Ingreso Positivo"
"0001238011",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001238021",1,108000,0,0,0,0,0,0,108000,1,"Con Ingreso Positivo"
"0001238031",1,0,0,0,0,0,1,27800,27800,1,"Con Ingreso Positivo"
"0001238041",1,57200,0,0,0,0,1,15000,72200,1,"Con Ingreso Positivo"
"0001238051",1,38400,0,0,0,0,1,7740,46140,1,"Con Ingreso Positivo"
"0001239011",1,46800,0,0,0,0,1,9600,56400,1,"Con Ingreso Positivo"
"0001239021",1,176000,0,0,0,0,0,0,176000,1,"Con Ingreso Positivo"
"0001239031",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0001239051",1,70800,0,0,0,0,0,0,70800,1,"Con Ingreso Positivo"
"0001240011",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0001240021",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0001240031",1,91000,0,0,0,0,1,46200,137200,1,"Con Ingreso Positivo"
"0001240051",1,9360,0,0,0,0,1,13500,22860,1,"Con Ingreso Positivo"
"0001241011",1,0,0,0,0,0,1,15000,15000,1,"Con Ingreso Positivo"
"0001241021",1,0,0,0,0,0,1,168000,168000,1,"Con Ingreso Positivo"
"0001241041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001241051",1,214000,0,0,0,0,0,0,214000,1,"Con Ingreso Positivo"
"0001242031",1,0,0,0,0,0,1,48900,48900,1,"Con Ingreso Positivo"
"0001242041",1,67600,1,24000,0,0,1,126600,218200,1,"Con Ingreso Positivo"
"0001242051",1,179200,0,0,0,0,0,0,179200,1,"Con Ingreso Positivo"
"0001243011",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001243031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001243041",1,40800,0,0,0,0,1,15000,55800,1,"Con Ingreso Positivo"
"0001243051",1,72800,0,0,0,0,1,156600,229400,1,"Con Ingreso Positivo"
"0001244011",1,0,0,0,0,0,1,47400,47400,1,"Con Ingreso Positivo"
"0001244021",1,242000,0,0,0,0,0,0,242000,1,"Con Ingreso Positivo"
"0001244041",1,26000,0,0,0,0,1,24000,50000,1,"Con Ingreso Positivo"
"0001245011",1,480000,0,0,0,0,0,0,480000,1,"Con Ingreso Positivo"
"0001245021",1,72800,0,0,0,0,1,24000,96800,1,"Con Ingreso Positivo"
"0001245051",1,0,0,0,0,0,1,438000,438000,1,"Con Ingreso Positivo"
"0001245071",1,0,0,0,0,0,1,250800,250800,1,"Con Ingreso Positivo"
"0001245091",1,0,0,0,0,0,1,0,0,2,"Con Ingreso cero"
"0001245101",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0001246011",1,135200,0,0,0,0,1,9000,144200,1,"Con Ingreso Positivo"
"0001246021",1,91200,0,0,0,0,0,0,91200,1,"Con Ingreso Positivo"
"0001246031",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001246041",1,420000,0,0,0,0,0,0,420000,1,"Con Ingreso Positivo"
"0001246051",1,256000,0,0,0,0,1,9600,265600,1,"Con Ingreso Positivo"
"0001247011",1,166400,0,0,0,0,1,6600,173000,1,"Con Ingreso Positivo"
"0001247021",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001247041",1,15600,0,0,0,0,0,0,15600,1,"Con Ingreso Positivo"
"0001248021",1,0,0,0,0,0,1,78600,78600,1,"Con Ingreso Positivo"
"0001248031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001248041",1,0,0,0,0,0,1,156000,156000,1,"Con Ingreso Positivo"
"0001248051",1,103704,0,0,0,0,0,0,103704,1,"Con Ingreso Positivo"
"0001249021",1,84000,0,0,0,0,1,4800,88800,1,"Con Ingreso Positivo"
"0001249031",1,72000,0,0,0,0,1,28000,1e+05,1,"Con Ingreso Positivo"
"0001249041",1,148400,0,0,0,0,1,12000,160400,1,"Con Ingreso Positivo"
"0001249051",1,0,0,0,0,0,1,75000,75000,1,"Con Ingreso Positivo"
"0001250011",1,187200,0,0,0,0,0,0,187200,1,"Con Ingreso Positivo"
"0001250021",1,67200,0,0,0,0,1,0,67200,1,"Con Ingreso Positivo"
"0001250031",1,0,0,0,0,0,1,0,0,2,"Con Ingreso cero"
"0001250051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001251011",1,271200,0,0,0,0,0,0,271200,1,"Con Ingreso Positivo"
"0001251021",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001251031",1,104400,0,0,0,0,0,0,104400,1,"Con Ingreso Positivo"
"0001251041",1,204000,0,0,0,0,0,0,204000,1,"Con Ingreso Positivo"
"0001251051",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001252011",1,72000,0,0,0,0,1,31200,103200,1,"Con Ingreso Positivo"
"0001252031",1,41600,0,0,0,0,1,36900,78500,1,"Con Ingreso Positivo"
"0001252041",1,0,0,0,0,0,1,240000,240000,1,"Con Ingreso Positivo"
"0001253031",1,15600,0,0,0,0,1,15000,30600,1,"Con Ingreso Positivo"
"0001253041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001253051",1,80860,0,0,0,0,1,60000,140860,1,"Con Ingreso Positivo"
"0001254011",1,124000,0,0,0,0,1,18000,142000,1,"Con Ingreso Positivo"
"0001254021",1,0,0,0,0,0,1,18000,18000,1,"Con Ingreso Positivo"
"0001254041",1,84000,0,0,0,0,0,0,84000,1,"Con Ingreso Positivo"
"0001254051",1,182000,0,0,0,0,0,0,182000,1,"Con Ingreso Positivo"
"0001255021",1,151200,0,0,0,0,0,0,151200,1,"Con Ingreso Positivo"
"0001255031",1,288000,0,0,0,0,0,0,288000,1,"Con Ingreso Positivo"
"0001255041",1,3e+05,0,0,0,0,0,0,3e+05,1,"Con Ingreso Positivo"
"0001255051",1,0,0,0,0,0,1,180000,180000,1,"Con Ingreso Positivo"
"0001256041",1,208000,0,0,0,0,1,15300,223300,1,"Con Ingreso Positivo"
"0001257011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001257021",1,336000,0,0,0,0,0,0,336000,1,"Con Ingreso Positivo"
"0001257022",1,0,1,60000,0,0,0,0,60000,1,"Con Ingreso Positivo"
"0001257031",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001258011",1,146400,0,0,0,0,0,0,146400,1,"Con Ingreso Positivo"
"0001258021",1,204000,0,0,0,0,1,30600,234600,1,"Con Ingreso Positivo"
"0001258031",1,0,0,0,1,15600,1,348000,363600,1,"Con Ingreso Positivo"
"0001258032",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0001258051",1,180000,0,0,0,0,0,0,180000,1,"Con Ingreso Positivo"
"0001258052",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001258053",1,234000,0,0,0,0,1,36000,270000,1,"Con Ingreso Positivo"
"0001259011",1,60000,0,0,0,0,1,9600,69600,1,"Con Ingreso Positivo"
"0001259021",1,195200,0,0,0,0,1,101400,296600,1,"Con Ingreso Positivo"
"0001259031",1,56400,0,0,0,0,0,0,56400,1,"Con Ingreso Positivo"
"0001259051",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001260011",1,192000,0,0,0,0,1,12000,204000,1,"Con Ingreso Positivo"
"0001260012",1,256800,0,0,0,0,1,14400,271200,1,"Con Ingreso Positivo"
"0001260021",1,92400,0,0,0,0,0,0,92400,1,"Con Ingreso Positivo"
"0001260031",1,76800,0,0,0,0,0,0,76800,1,"Con Ingreso Positivo"
"0001260041",1,40000,0,0,0,0,1,118800,158800,1,"Con Ingreso Positivo"
"0001260042",1,0,0,0,0,0,1,32800,32800,1,"Con Ingreso Positivo"
"0001260043",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001260051",1,256800,0,0,0,0,1,45600,302400,1,"Con Ingreso Positivo"
"0001261021",1,360000,0,0,0,0,0,0,360000,1,"Con Ingreso Positivo"
"0001261041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001262021",1,6e+05,0,0,0,0,0,0,6e+05,1,"Con Ingreso Positivo"
"0001262031",1,1056000,1,744000,0,0,0,0,1800000,1,"Con Ingreso Positivo"
"0001262032",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001262051",1,9e+05,0,0,0,0,0,0,9e+05,1,"Con Ingreso Positivo"
"0001263031",1,129600,0,0,0,0,1,26880,156480,1,"Con Ingreso Positivo"
"0001263051",1,41600,0,0,0,0,1,5700,47300,1,"Con Ingreso Positivo"
"0001264011",1,15600,0,0,0,0,1,19200,34800,1,"Con Ingreso Positivo"
"0001264031",1,10400,0,0,0,0,1,15000,25400,1,"Con Ingreso Positivo"
"0001264051",1,364000,0,0,0,0,1,124800,488800,1,"Con Ingreso Positivo"
"0001265011",1,88400,0,0,0,0,1,2000,90400,1,"Con Ingreso Positivo"
"0001265021",1,24000,0,0,0,0,0,0,24000,1,"Con Ingreso Positivo"
"0001265031",1,101400,0,0,0,0,0,0,101400,1,"Con Ingreso Positivo"
"0001265041",1,3e+05,0,0,0,0,0,0,3e+05,1,"Con Ingreso Positivo"
"0001266011",1,322400,0,0,0,0,1,44800,367200,1,"Con Ingreso Positivo"
"0001266021",1,76800,0,0,0,0,1,15300,92100,1,"Con Ingreso Positivo"
"0001266041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001266051",1,93600,0,0,0,0,1,138000,231600,1,"Con Ingreso Positivo"
"0001267011",1,324000,0,0,0,0,0,0,324000,1,"Con Ingreso Positivo"
"0001267021",1,208000,0,0,0,0,0,0,208000,1,"Con Ingreso Positivo"
"0001267031",1,39360,0,0,0,0,0,0,39360,1,"Con Ingreso Positivo"
"0001267041",1,78000,0,0,0,0,1,2000,80000,1,"Con Ingreso Positivo"
"0001267051",1,124800,0,0,0,0,1,15000,139800,1,"Con Ingreso Positivo"
"0001268011",1,0,0,0,0,0,1,15600,15600,1,"Con Ingreso Positivo"
"0001268021",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0001268041",1,105200,0,0,0,0,1,37200,142400,1,"Con Ingreso Positivo"
"0001268051",1,120000,0,0,0,0,1,9000,129000,1,"Con Ingreso Positivo"
"0001269011",1,161088,0,0,0,0,1,338300,499388,1,"Con Ingreso Positivo"
"0001269021",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0001269031",1,133104,0,0,0,0,0,0,133104,1,"Con Ingreso Positivo"
"0001269041",1,223200,0,0,0,0,0,0,223200,1,"Con Ingreso Positivo"
"0001269051",1,209520,0,0,0,0,0,0,209520,1,"Con Ingreso Positivo"
"0001270011",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0001270021",1,138840,0,0,0,0,1,13200,152040,1,"Con Ingreso Positivo"
"0001270041",1,123800,0,0,0,0,1,53600,177400,1,"Con Ingreso Positivo"
"0001270051",1,19200,0,0,0,0,1,1500,20700,1,"Con Ingreso Positivo"
"0001270071",1,204000,0,0,0,0,1,35000,239000,1,"Con Ingreso Positivo"
"0001270081",1,0,0,0,0,0,1,18800,18800,1,"Con Ingreso Positivo"
"0001270101",1,158400,0,0,0,0,1,62000,220400,1,"Con Ingreso Positivo"
"0001270111",1,93600,0,0,0,0,1,18600,112200,1,"Con Ingreso Positivo"
"0001270121",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001270131",1,176000,0,0,0,0,1,411000,587000,1,"Con Ingreso Positivo"
"0001270141",1,0,0,0,0,0,1,51600,51600,1,"Con Ingreso Positivo"
"0001270161",1,216624,0,0,0,0,1,145600,362224,1,"Con Ingreso Positivo"
"0001270171",1,0,0,0,0,0,1,18000,18000,1,"Con Ingreso Positivo"
"0001270181",1,67600,0,0,0,0,1,14600,82200,1,"Con Ingreso Positivo"
"0001270191",1,53900,0,0,0,0,1,70000,123900,1,"Con Ingreso Positivo"
"0001270201",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001271041",1,160800,0,0,0,0,1,3000,163800,1,"Con Ingreso Positivo"
"0001271061",1,84000,0,0,0,0,0,0,84000,1,"Con Ingreso Positivo"
"0001271071",1,91200,0,0,0,0,1,15000,106200,1,"Con Ingreso Positivo"
"0001271081",1,150800,0,0,0,0,0,0,150800,1,"Con Ingreso Positivo"
"0001271091",1,276800,0,0,0,0,0,0,276800,1,"Con Ingreso Positivo"
"0001271101",1,31200,0,0,0,0,1,36400,67600,1,"Con Ingreso Positivo"
"0001271111",1,36400,1,12000,0,0,1,15000,63400,1,"Con Ingreso Positivo"
"0001271121",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0001271131",1,318000,0,0,0,0,1,156000,474000,1,"Con Ingreso Positivo"
"0001271161",1,63200,0,0,0,0,1,8400,71600,1,"Con Ingreso Positivo"
"0001271171",1,104000,0,0,0,0,1,5700,109700,1,"Con Ingreso Positivo"
"0001271181",1,114000,0,0,0,0,0,0,114000,1,"Con Ingreso Positivo"
"0001271182",1,72800,0,0,0,0,1,9600,82400,1,"Con Ingreso Positivo"
"0001271191",1,99600,0,0,0,0,1,5700,105300,1,"Con Ingreso Positivo"
"0001271201",1,202000,0,0,0,0,0,0,202000,1,"Con Ingreso Positivo"
"0001272021",1,156000,0,0,0,0,1,69000,225000,1,"Con Ingreso Positivo"
"0001272022",1,139200,0,0,0,0,0,0,139200,1,"Con Ingreso Positivo"
"0001272031",1,48400,0,0,0,0,1,15000,63400,1,"Con Ingreso Positivo"
